source,dealer_id,rounded_price,car_id,price,url
CodeweaversFinance,530,10000,27997440,10495,https://www.qualitycarswm.co.uk/details/used-car-in-stourbridge/porsche/cayenne/3.0h-v6-s-tiptronics-4wd-euro-5-ss-5dr/1460840/
CodeweaversFinance,550,10000,24488304,11989,https://www.essexprestigeautos.co.uk/vehicle/jaguar-xk-xkr-auto-in-harlow-essex-1c4d8095-b8fd-4442-b28b-b1ae00c95749
CodeweaversFinance,550,25000,26265817,25989,https://www.essexprestigeautos.co.uk/vehicle/volkswagen-transporter-t32-highline-tdi-bluemotion-technology-4motion-semi-auto-4wd-in-harlow-essex-2a192019-34d3-45a5-95da-b22900fc14e0
CodeweaversFinance,550,60000,27466482,64989,https://www.essexprestigeautos.co.uk/vehicle/bentley-bentayga-v8-d-auto-4wd-in-harlow-essex-51493b7d-c547-4563-b3fd-b1ae00c8ee0d
CodeweaversFinance,550,55000,27774988,57989,https://www.essexprestigeautos.co.uk/vehicle/ferrari-california-22-semi-auto-in-harlow-essex-16c62fdd-6e26-4487-a6b7-b2bc00d0638e
CodeweaversFinance,550,5000,27774997,9489,https://www.essexprestigeautos.co.uk/vehicle/hyundai-santa-fe-premium-blue-drive-crdi-4wd-in-harlow-essex-fb2f431a-ea2e-4cfe-8d54-b2bb016ce3ec
CodeweaversFinance,569,5000,23790858,8000,https://www.kbcarcentre.co.uk/used-dacia-sandero-stepway-burton-on-trent-staffordshire-5894960
CodeweaversFinance,569,0,24322096,3000,https://www.kbcarcentre.co.uk/used-peugeot-3008-burton-on-trent-staffordshire-6019624
CodeweaversFinance,569,10000,26370606,10000,https://www.kbcarcentre.co.uk/used-vauxhall-insignia-burton-on-trent-staffordshire-6520215
CodeweaversFinance,569,15000,28052913,18000,https://www.kbcarcentre.co.uk/used-skoda-yeti-burton-on-trent-staffordshire-6947245
CodeweaversFinance,673,35000,27008956,35970,https://www.performancepaddock.com/aston-martin-vantage-v8-auto-in-rochester-kent-69bffd03-35c5-4e17-8bb2-b27c00c4eebc
CodeweaversFinance,733,0,26624191,4690,https://www.smotorsbury.co.uk/vehicle/mercedes-b180-cdi-18-blueefficiency-sport-euro-5-ss-5dr-in-lanchashire-5e6b35af-a3a8-427d-8ea7-b25200dace01
